Dialogue_ID,Utterance_ID,Knowledge
3878,0,
3878,1,
3878,2,
3878,3,"[""Yeah, I live here.\n\nChandler Bing: I'm sorry, Mr. Menuek. We had to change the locks."", ""Yeah, I live here.\n\nChandler Bing: Oh, I'm sorry. I thought you were a burglar."", ""I live here. Apartment 4C.\n\nChandler Bing: I'm sorry, Mr. Menuek. We had to change the locks because you hadn't paid your rent in two months."", ""I live here. Apartment 4B.\n\nChandler Bing: Oh, I'm sorry. I thought you were a burglar."", ""I live here.\n\nChandler Bing: Oh, I'm sorry. I thought you were a burglar."", ""Yeah, I live here. Apartment 4B.\n\nChandler Bing: I'm sorry, Mr. Menuek. We had to change the locks after you were evicted."", ""Yeah, I live here. Apartment 4B.\n\nChandler Bing: Oh, I'm sorry. I thought you were the super.""]"
3879,0,
3879,1,
3879,2,
3879,3,
3879,4,"['Oh, yeah.', 'Oh, yeah. Eddie.', ""Oh, yeah, yeah, yeah. I'm, I'm sorry. I, I, I, I was in the shower."", ""Oh, yeah. I'm, I'm sorry. I, I, I don't live here anymore."", 'Ohhh, yeah. Eddie.', ""Oh, yeah, yeah, yeah. I'm, I'm sorry. I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I"", 'Ohhh, yeah.']"
3880,0,
3880,1,
3880,2,
3880,3,
3880,4,
3880,5,"[""Hey Chandler, what's going on?\n\nChandler Bing: May I help you?\nEddie Menuek: Why doesn't my key work and what's all my stuff doin' downstairs?\nChandler Bing: Well, I'm, I'm sorry... Ahhh. Have"", ""Hey Chandler, what's going on?\n\nChandler Bing: Oh, nothing. Just my old roommate Eddie coming by to collect his things."", ""Hey Chandler, what's going on?\n\nChandler Bing: I'm sorry, I don't know who you are."", ""Hey Chandler, what's going on?\n\nChandler Bing: Oh, Joey, this is uh, this is Eddie. Eddie, this is Joey, my roommate.""]"
3881,0,
3881,1,
3881,2,
3881,3,
3881,4,
3881,5,
3881,6,"['Joey!', ""Joey!\n\nChandler Bing: May I help you?\nEddie Menuek: Why doesn't my key work and what's all my stuff doin' downstairs?\nChandler Bing: Well, I'm, I'm sorry... Ahhh. Have we met?\nEdd"", 'Oh, my God.', ""Joey!\n\nJoey Tribbiani: Hey Chandler, what's going on?""]"
3882,0,
3882,1,
3882,2,
3882,3,
3882,4,
3882,5,
3882,6,
3882,7,"[""Look, I just moved in today okay?\n\nChandler Bing: I'm sorry, I don't know what you're talking about."", ""Look, I just moved in today okay?\n\nChandler Bing: Oh, I'm sorry. I must have forgotten."", ""What the hell is goin' on here?\n\nChandler Bing: I'm sorry, I don't know what you're talking about.""]"
3883,0,
3883,1,
3883,2,
3883,3,
3883,4,
3883,5,
3883,6,
3883,7,
3883,8,"[""Oh, yeah. That's right."", 'When?\n\nEddie Menuek: A week ago.', 'Oh, then you are my roommate.', 'When?\n\nEddie Menuek: Last week.', ""Well, I'm sorry, I don't know what you're talking about."", ""Oh, I'm sorry, I must have forgotten.""]"
3884,0,
3884,1,
3884,2,
3884,3,
3884,4,
3884,5,
3884,6,
3884,7,
3884,8,
3884,9,"[""Chandler, it's me, Joey.""]"
3885,0,
3885,1,
3885,2,
3885,3,
3885,4,
3885,5,
3885,6,
3885,7,
3885,8,
3885,9,
3885,10,"[""Well, I don't know what to tell you guys. I'm just gonna go.\n\nChandler Bing: Well, I'm, I'm sorry... Ahhh. Have we met?"", ""Well I did, two months ago.\n\nChandler Bing: I'm sorry, I don't know what you're talking about."", ""Well, I'm your new roommate."", ""Look, I got the lease and the key and everything.\nChandler Bing: Well, I'm sorry, I don't know what to tell you."", ""Well I'm not lying!\n\nChandler Bing: I'm sorry, I don't know what you're talking about."", ""Well I did, two weeks ago.\n\nChandler Bing: Well, I'm sorry, but I don't know what you're talking about."", ""Look, all my stuff is downstairs, in the, in the lobby.\nChandler Bing: Well, I'm sorry, I don't know what you're talking about, I don't know who you are.\n\nEddie Menuek: Well, I'm your roommate."", ""Well, I don't know what to tell you guys. I'm Eddie, I live here.\n\nChandler Bing: Well, I'm sorry, but you're not supposed to be here. You need to leave."", ""Well I, I did and now my stuff is downstairs and my key doesn't work.\nChandler Bing: Well, I'm sorry, I don't know what to tell you.""]"
3886,0,
3886,1,
3886,2,
3886,3,
3886,4,
3886,5,
3886,6,
3886,7,
3886,8,
3886,9,
3886,10,
3886,11,"[""That's ok.\n\nChandler Bing: Well, I'm, I'm sorry... Ahhh. Have we met?"", ""That's ok.\n\nChandler Bing: Do you need help finding your apartment?"", ""That's ok.\n\nChandler Bing: I'm sorry, I don't know what you're talking about.""]"
3887,0,
3887,1,
3887,2,
3887,3,
3887,4,
3887,5,
3887,6,
3887,7,
3887,8,
3887,9,
3887,10,
3887,11,
3887,12,"[""Yeah, no problem.\n\nEddie Menuek: I'm sorry, I think I have the wrong apartment.""]"
3888,0,
3888,1,
3888,2,
3888,3,
3888,4,
3888,5,
3888,6,
3888,7,
3888,8,
3888,9,
3888,10,
3888,11,
3888,12,
3888,13,"['Yeah, I would appreciate that.', 'Sure.', ""I don't know, do I?"", ""No, I don't think so."", ""Yeah, I think that's a good idea."", 'I think you should.', 'No, I got it.', ""I don't know.""]"
3889,0,
3889,1,
3889,2,
3889,3,
3889,4,
3889,5,
3889,6,
3889,7,
3889,8,
3889,9,
3889,10,
3889,11,
3889,12,
3889,13,
3889,14,"['This is your home.', 'Your home.\nJoey Tribbiani: Yeah.', 'Home.\nJoey Tribbiani: Yeah.', 'Joey, I know.', ""Joey, your stuff's on the stairs.""]"
3890,0,
3890,1,
3890,2,
3890,3,
3890,4,
3890,5,
3890,6,
3890,7,
3890,8,
3890,9,
3890,10,
3890,11,
3890,12,
3890,13,
3890,14,
3890,15,['Thanks.']
3891,0,
3891,1,
3891,2,
3891,3,
3891,4,
3891,5,
3891,6,
3891,7,
3891,8,
3891,9,
3891,10,
3891,11,
3891,12,
3891,13,
3891,14,
3891,15,
3891,16,"['Yeah.', 'A little what?']"
3892,0,
3892,1,
3892,2,
3892,3,
3892,4,
3892,5,
3892,6,
3892,7,
3892,8,
3892,9,
3892,10,
3892,11,
3892,12,
3892,13,
3892,14,
3892,15,
3892,16,
3892,17,"['Hey.\n\n""Welcome home man.""', 'Thanks.', 'Alright.', 'Hey.']"
3893,0,
3893,1,
3893,2,
3893,3,
3893,4,
3893,5,
3893,6,
3893,7,
3893,8,
3893,9,
3893,10,
3893,11,
3893,12,
3893,13,
3893,14,
3893,15,
3893,16,
3893,17,
3893,18,"[""It's in the closet."", 'I put it in the closet.', 'Oh, we had to get rid of it.\nJoey Tribbiani: Why?\nChandler Bing: Because you were really, really bad at it.', ""I'm sorry, I'm sorry, I'm sorry."", ""I'm sorry, we had to get rid of it."", 'Oh, I had to put it in storage.', ""I don't know.""]"
3894,0,
3894,1,
3894,2,"['Yeah, and I paid a lot of money for that big screen TV.\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: Yeah, and', ""Yeah, I know, but it's really getting on my nerves.\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: Yeah, I know"", 'I know, but I mean-\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: I know, but I mean-\nChandler', ""So?\n\nChandler Bing: I don't think so."", ""I know, but I'm sick of it.\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: I know, but I'm sick of"", ""I don't think so."", ""I know, but I don't think we should have to use it every time.\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: I"", ""I know, but it's just so...\n\nChandler Bing: I know, but it's just so..."", 'Yeah, and then he left it here.\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: Yeah, and then he left it here.', ""I don't know, Joey. What do you think?""]"
3895,0,
3895,1,
3895,2,
3895,3,"[""I don't know. I guess I just got caught up in the moment."", ""I didn't hate it.\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: I'm gonna hold him a different way. Look I don"", ""It was on sale.\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: I'm gonna hold him a different way. Look I don't"", ""I don't know.""]"
3896,0,
3896,1,
3896,2,
3896,3,
3896,4,"[""You're tacky."", ""I'm not gonna lie to you, it looks tacky."", 'You are unbelievable.\n\n""You are unbelievable.""', ""You're right, it does look tacky."", ""Oh, so you bought it for the good of the zoo.\n\nJoey Tribbiani: Well, I had a whole ceramic zoo thing goin' over there but now, without the other ones, it just looks tacky."", ""I'm gonna hold him a different way."", 'Oh, I see. So you bought it to complete your set.\n\nJoey Tribbiani: Yeah, I bought it to complete my set.', ""You are unbelievable.\n\nChandler Bing: Hey look, are we gonna have to bring this out every time Ross comes over?\nJoey Tribbiani: He paid a lot of money for it.\nChandler Bing: I'm gonna hold him a different way. Look I don't understand"", 'I think it looks tacky.\n\nChandler Bing: I think it looks tacky.', ""Well, I'm sorry your tacky little zoo is gone.""]"
3897,0,
3897,1,
3897,2,"[""MEG?\n\nMonica Geller: Yeah, it's my initials."", ""You are so boring.\n\nJoey Tribbiani: Hey Monica, why are we watchin' the business channel?\nMonica Geller: 'Cause I was going by it the other day and I saw that there was a stock with my initials, MEG, on it and, well, sometimes"", 'So what happens when it comes up?\n\nMonica Geller: Well, then I buy it.', 'Yeah, I remember when I first started working at Ralph Lauren and I would see the stock and be like, ""Oh my god, there it is!""', ""Yeah, I remember when I used to have a stock.\n\nJoey Tribbiani: Hey Monica, why are we watchin' the business channel?\nMonica Geller: 'Cause I was going by it the other day and I saw that there was a stock with my initials, MEG,"", ""Yeah, I can imagine.\n\nJoey Tribbiani: I don't get it."", ""Well, I'm gonna go see if Phoebe's home.\n\nJoey Tribbiani: I'm gonna go see if Phoebe's home, too."", ""Well, I think it's exciting.\n\nJoey Tribbiani: Hey Monica, why are we watchin' the business channel?\nMonica Geller: 'Cause I was going by it the other day and I saw that there was a stock with my initials, MEG, on it and,"", ""Yeah, MEG.\n\nJoey Tribbiani: That's your initials?""]"
3898,0,
3898,1,
3898,2,
3898,3,"['Yeah, or a life.', 'Yeah, I don\'t think ""MEG"" is gonna make you rich.', ""Yeah, you're telling me."", ""I think it's great that you have a hobby."", 'Yeah, you know what would be great? If you got a job in a stockbrokerage or something.\nMonica Geller: Yeah, then I could watch the business channel all day!', ""I don't think it's that exciting.\n\nMonica Geller: Hey, it's my initials!"", ""Yeah, I don't think this is going to make you any money."", 'Yeah, I don\'t think the stock market is gonna be too excited about your, uh, ""MEG.""\n\nMonica Geller: I know I need a job, but this is just so exciting!']"
3899,0,
3899,1,
3899,2,
3899,3,
3899,4,"[""Oh, that's great! Who is it?\n\nMonica Geller: Oh, that's great! Who is it?"", ""Oh, that's great! Who is it?\n\nMonica Geller: What's the company?"", ""That's great, Ross! Who is it?"", ""Oh, that's great, Ross! Thanks."", ""Oh, I don't know, Ross.\n\nMonica Geller: I don't know, Ross."", ""Oh, I don't know.\n\nMonica Geller: I don't know if I'm ready for a job.""]"
3900,0,
3900,1,
3900,2,
3900,3,
3900,4,
3900,5,"['Yeah, and then you can get a job, and then you can buy the stock, and then you can quit your job.', 'Yeah, and I know someone who can help you pick out a great outfit to wear.', ""Yeah, I think it's something in the food industry.\n\nMonica Geller: I'll call him tomorrow."", ""I don't get it.\n\nMonica Geller: I don't get it either."", ""You know, I've been thinking about getting into stocks myself.\n\nJoey Tribbiani: Hey Monica, why are we watchin' the business channel?\nMonica Geller: 'Cause I was going by it the other day and I saw that there was a stock with my initials, MEG"", ""Yeah, it's a great job. You'd be really good at it.\n\nMonica Geller: That's great, thank you."", ""I can't believe you're watching this.\n\nJoey Tribbiani: I don't understand why anyone would want to watch this."", ""You guys, I'm getting a really good feeling about MEG.\n\nMonica Geller: I'm going to call him tomorrow."", 'Yeah, and I know someone who can help you get a job.']"
3901,0,
3901,1,
3901,2,
3901,3,
3901,4,
3901,5,
3901,6,"[""What?\nPhoebe Buffay: That's the third time I've seen a white dog.\nMonica Geller: Phoebe, that's a commercial."", ""What?\nPhoebe Buffay: That's the third time I've seen that same car.\nMonica Geller: Oh, yeah. I've seen that too."", ""What?\nPhoebe Buffay: You know, the three signs.\nMonica Geller: Oh, yeah.\n\nMonica Geller: I don't know, it's just something I like to do."", ""What?\nPhoebe Buffay: That's the third time I've seen that commercial.\nMonica Geller: What commercial?\nPhoebe Buffay: The one with the dancing chicken.\nMonica Geller: Oh, yeah.\n\nMonica Geller: I don't know"", 'What?\nPhoebe Buffay: A big black cat just crossed our path.\nMonica Geller: What does that mean?\n\nMonica Geller: So what does that mean?', ""What?\nPhoebe Buffay: That's the third time I've seen that same license plate.\nMonica Geller: What are you talking about?\n\nMonica Geller: So, what do you think?"", ""What?\nPhoebe Buffay: That's the third time a black cat has crossed our path.\nMonica Geller: Phoebs, it's a cat. They cross paths."", ""What?\nPhoebe Buffay: That's the third time a black cat has crossed our path.\nMonica Geller: Oh, so now we're doomed.\n\nMonica Geller: What's the big deal with black cats?"", ""What?\nPhoebe Buffay: That's the third time a black cat has crossed our path.\nMonica Geller: What are you talking about?\n\nMonica Geller: I don't know, I just have a good feeling about it.""]"
3902,0,
3902,1,
3902,2,
3902,3,
3902,4,
3902,5,
3902,6,
3902,7,"['What?\n\nMonica Geller: Thanks, Ross.', ""You're not supposed to say it."", 'You know what that means.\n\nMonica Geller: What does it mean?', ""What?\n\nMonica Geller: I don't know, it's just something about seeing my initials up there."", ""What?\n\nMonica Geller: That's it, I'm getting a job.""]"
3903,0,
3903,1,
3903,2,
3903,3,
3903,4,
3903,5,
3903,6,
3903,7,
3903,8,"[""Ooh.\n\nMonica Geller: I don't know, it's just exciting to see it go up and down."", 'Ohhh.', ""Ooh.\n\nMonica Geller: That's really weird, Phoebe."", ""Ooh.\n\nMonica Geller: I don't know, it's just exciting to see it come up."", ""Ooh.\n\nMonica Geller: Well, I guess I'll call him then."", 'Behuh.', 'Ooh.']"
3904,0,
3904,1,
3904,2,
3904,3,
3904,4,
3904,5,
3904,6,
3904,7,
3904,8,
3904,9,"['Or when I was getting my coffee this morning and the cup said ""World\'s Greatest Dad.""\nMonica Geller: That\'s so sweet.\nPhoebe Buffay: Yeah, or when I was getting on the bus and the license plate said ""Dad 4U.""\nMonica Geller: Oh', 'And then, and then I was getting my change at the coffeehouse and the guy gave me back too much and I was like ""oh, thank you"" and then I realized, ""wait a minute, that\'s my father\'s name, Too Much.""\nMonica Geller: Phoebe, those are', 'And then I saw a sign that said ""Don\'t walk on the cracks.""\n#ALL#: Ooh.\nPhoebe Buffay: And then I realized that it was telling me not to ""crack"" under the pressure of seeing my father.\nMonica Geller: Phoebe,', ""And then I was in the park and I found this penny.\nMonica Geller: Ooh, heads up.\nPhoebe Buffay: No, no, no, it's tails up. But it's a really old penny so it's from, like, when my father was a kid."", 'And then, when I was at the ATM machine, it said ""insufficient funds"" and that\'s what my father always used to say to me.', ""Or when I was getting my change at the drug store and I got three quarters.\nMonica Geller: That's 75 cents.\nPhoebe Buffay: Yeah, I know."", ""And then I was looking for a penny on the ground and I found a nickel...\nMonica Geller: Phoebe, that's not a sign.\nPhoebe Buffay: And then I was at the ATM machine and it ate my card...\nMonica Geller: Phoebe,"", 'Or when I was getting my coffee this morning and the cup said ""World\'s Greatest Dad.""\nMonica Geller: That\'s so sweet.\nPhoebe Buffay: Yeah, I know. Or when I was getting out of the cab and the driver said ""Have a nice day, Mr. Buff', ""And then I was in the park and I found this penny.\nMonica Geller: Ooh, heads up.\nPhoebe Buffay: No, no, no, it's not heads up, it's tails up. Which is my father's name. Tails."", 'And then I saw a sign that said ""Danger. Do not enter.""\n#ALL#: Ooh.\nPhoebe Buffay: And I thought, ""That is so my life.""\nMonica Geller: Well, maybe it\'s a sign that you shouldn\'t go see your father.']"
